comp_id,employee_id,effective_date,monthly_income,salary_hike_pct,stock_option_level
5795,1539,2020-01-01,7307,16.0,0
5794,1539,2020-12-31,8330,14.0,0
5793,1539,2021-12-31,9080,9.0,0
5792,1539,2023-01-01,10260,13.0,0
5791,1539,2024-01-01,11286,10.0,0
5790,1539,2024-12-31,12753,13.0,0
5789,1539,2025-12-31,14411,13.0,0
5802,1541,2020-01-01,652,22.0,0
5801,1541,2020-12-31,821,26.0,0
5800,1541,2021-12-31,977,19.0,0
5799,1541,2023-01-01,1222,25.0,0
5798,1541,2024-01-01,1454,19.0,0
5797,1541,2024-12-31,1846,27.0,0
5796,1541,2025-12-31,2308,25.0,1
5804,1542,2024-12-31,4246,18.0,0
5803,1542,2025-12-31,4841,14.0,1
5811,1543,2020-01-01,1747,11.0,0
5810,1543,2020-12-31,2079,19.0,0
5809,1543,2021-12-31,2390,15.0,0
5808,1543,2023-01-01,2677,12.0,0
5807,1543,2024-01-01,3213,20.0,0
5806,1543,2024-12-31,3662,14.0,0
5805,1543,2025-12-31,4285,17.0,0
5818,1544,2020-01-01,4929,7.0,0
5817,1544,2020-12-31,5471,11.0,0
5816,1544,2021-12-31,6127,12.0,0
5815,1544,2023-01-01,7108,16.0,0
5814,1544,2024-01-01,7676,8.0,0
5813,1544,2024-12-31,8597,12.0,1
5812,1544,2025-12-31,9715,13.0,1
5824,1545,2020-12-31,2570,9.0,0
5823,1545,2021-12-31,2776,8.0,0
5822,1545,2023-01-01,2998,8.0,0
5821,1545,2024-01-01,3268,9.0,0
5820,1545,2024-12-31,3823,17.0,0
5819,1545,2025-12-31,4320,13.0,0
5830,1546,2020-12-31,865,21.0,0
5829,1546,2021-12-31,1038,20.0,0
5828,1546,2023-01-01,1204,16.0,0
5827,1546,2024-01-01,1456,21.0,1
5826,1546,2024-12-31,1777,22.0,1
5825,1546,2025-12-31,2132,20.0,1
5837,1547,2020-01-01,4547,14.0,0
5836,1547,2020-12-31,5366,18.0,0
5835,1547,2021-12-31,6332,18.0,0
5834,1547,2023-01-01,7408,17.0,0
5833,1547,2024-01-01,8001,8.0,0
5832,1547,2024-12-31,8881,11.0,0
5831,1547,2025-12-31,10124,14.0,1
5844,1548,2020-01-01,3453,9.0,0
5843,1548,2020-12-31,3694,7.0,0
5842,1548,2021-12-31,3916,6.0,0
5841,1548,2023-01-01,4269,9.0,0
5840,1548,2024-01-01,4610,8.0,0
5839,1548,2024-12-31,4887,6.0,0
5838,1548,2025-12-31,5473,12.0,0
5851,1549,2020-01-01,2790,12.0,0
5850,1549,2020-12-31,2985,7.0,0
5849,1549,2021-12-31,3224,8.0,0
5848,1549,2023-01-01,3740,16.0,0
5847,1549,2024-01-01,4151,11.0,0
5846,1549,2024-12-31,4649,12.0,0
5845,1549,2025-12-31,5207,12.0,1
5858,1550,2020-01-01,5167,25.0,0
5857,1550,2020-12-31,6458,25.0,0
5856,1550,2021-12-31,8073,25.0,0
5855,1550,2023-01-01,9284,15.0,0
5854,1550,2024-01-01,11512,24.0,0
5853,1550,2024-12-31,13584,18.0,0
5852,1550,2025-12-31,16437,21.0,0
5860,1551,2024-12-31,2014,9.0,2
5859,1551,2025-12-31,2296,14.0,3
5863,1552,2024-01-01,3025,20.0,0
5862,1552,2024-12-31,3448,14.0,0
5861,1552,2025-12-31,4069,18.0,0
5870,1553,2020-01-01,3913,16.0,1
5869,1553,2020-12-31,4461,14.0,2
5868,1553,2021-12-31,5085,14.0,2
5867,1553,2023-01-01,5594,10.0,2
5866,1553,2024-01-01,5985,7.0,2
5865,1553,2024-12-31,6644,11.0,2
5864,1553,2025-12-31,7441,12.0,3
5876,1554,2020-12-31,877,27.0,0
5875,1554,2021-12-31,1070,22.0,1
5874,1554,2023-01-01,1306,22.0,1
5873,1554,2024-01-01,1606,23.0,1
5872,1554,2024-12-31,1976,23.0,2
5871,1554,2025-12-31,2430,23.0,2
5883,1555,2020-01-01,3322,7.0,0
5882,1555,2020-12-31,3655,10.0,0
5881,1555,2021-12-31,4093,12.0,0
5880,1555,2023-01-01,4421,8.0,0
5879,1555,2024-01-01,4686,6.0,0
5878,1555,2024-12-31,5248,12.0,1
5877,1555,2025-12-31,5878,12.0,1
5887,1556,2023-01-01,1557,15.0,0
5886,1556,2024-01-01,1806,16.0,0
5885,1556,2024-12-31,2185,21.0,0
5884,1556,2025-12-31,2644,21.0,0
5894,1557,2020-01-01,3127,18.0,0
5893,1557,2020-12-31,3440,10.0,0
5892,1557,2021-12-31,3715,8.0,0
5891,1557,2023-01-01,4309,16.0,0
5890,1557,2024-01-01,4869,13.0,0
5889,1557,2024-12-31,5648,16.0,0
5888,1557,2025-12-31,6439,14.0,1
5896,1558,2024-12-31,2077,21.0,2
5895,1558,2025-12-31,2451,18.0,2
5899,1560,2024-01-01,5096,10.0,0
5898,1560,2024-12-31,5657,11.0,0
5897,1560,2025-12-31,6392,13.0,1
5906,1562,2019-11-20,5389,15.0,0
5905,1562,2020-11-19,5874,9.0,0
5904,1562,2021-11-19,6696,14.0,0
5903,1562,2022-11-20,7299,9.0,0
5902,1562,2023-11-20,8029,10.0,1
5901,1562,2024-11-19,8751,9.0,1
5900,1562,2025-11-19,9714,11.0,1
5913,1563,2020-01-01,3562,8.0,0
5912,1563,2020-12-31,3883,9.0,0
5911,1563,2021-12-31,4271,10.0,0
5910,1563,2023-01-01,4655,9.0,0
5909,1563,2024-01-01,4888,5.0,0
5908,1563,2024-12-31,5475,12.0,0
5907,1563,2025-12-31,6077,11.0,0
5917,1564,2023-01-01,1418,13.0,0
5916,1564,2024-01-01,1730,22.0,0
5915,1564,2024-12-31,2059,19.0,0
5914,1564,2025-12-31,2450,19.0,0
5922,1568,2021-12-31,6154,15.0,0
5921,1568,2023-01-01,7016,14.0,1
5920,1568,2024-01-01,7647,9.0,1
5919,1568,2024-12-31,8259,8.0,1
5918,1568,2025-12-31,9250,12.0,1
5924,1569,2023-04-10,1852,11.0,1
5923,1569,2024-04-09,2074,12.0,1
5931,1572,2018-09-21,4530,11.0,0
5930,1572,2019-09-21,5391,19.0,0
5929,1572,2020-09-20,5930,10.0,0
5928,1572,2021-09-21,7116,20.0,0
5927,1572,2022-09-21,7969,12.0,0
5926,1572,2023-09-21,8766,10.0,0
5925,1572,2024-09-20,10169,16.0,1
5937,1573,2019-07-17,3159,7.0,0
5936,1573,2020-07-16,3475,10.0,0
5935,1573,2021-07-17,3857,11.0,0
5934,1573,2022-07-17,4050,5.0,0
5933,1573,2023-07-17,4374,8.0,1
5932,1573,2024-07-16,4855,11.0,2
5944,1574,2020-01-01,1964,15.0,0
5943,1574,2020-12-31,2239,14.0,0
5942,1574,2021-12-31,2552,14.0,0
5941,1574,2023-01-01,2833,11.0,0
5940,1574,2024-01-01,3230,14.0,1
5939,1574,2024-12-31,3585,11.0,1
5938,1574,2025-12-31,4087,14.0,1
5951,1576,2020-01-01,1159,14.0,0
5950,1576,2020-12-31,1275,10.0,1
5949,1576,2021-12-31,1402,10.0,1
5948,1576,2023-01-01,1627,16.0,1
5947,1576,2024-01-01,1822,12.0,1
5946,1576,2024-12-31,2113,16.0,1
5945,1576,2025-12-31,2367,12.0,1
5953,1577,2024-12-31,2630,14.0,0
5952,1577,2025-12-31,2972,13.0,0
5960,1578,2020-01-01,5712,21.0,0
5959,1578,2020-12-31,7141,25.0,0
5958,1578,2021-12-31,8854,24.0,0
5957,1578,2023-01-01,11068,25.0,0
5956,1578,2024-01-01,12949,17.0,1
5955,1578,2024-12-31,16187,25.0,1
5954,1578,2025-12-31,19586,21.0,1
5963,1580,2024-01-01,4006,13.0,0
5962,1580,2024-12-31,4687,17.0,1
5961,1580,2025-12-31,5484,17.0,1
5965,1581,2024-12-31,1703,22.0,0
5964,1581,2025-12-31,2061,21.0,0
5972,1582,2020-01-01,5658,5.0,0
5971,1582,2020-12-31,6054,7.0,0
5970,1582,2021-12-31,6599,9.0,0
5969,1582,2023-01-01,7193,9.0,0
5968,1582,2024-01-01,8128,13.0,0
5967,1582,2024-12-31,8941,10.0,0
5966,1582,2025-12-31,9924,11.0,1
5976,1583,2023-01-01,2988,16.0,0
5975,1583,2024-01-01,3347,12.0,0
5974,1583,2024-12-31,3748,12.0,0
5973,1583,2025-12-31,4198,12.0,0
5978,1585,2024-12-31,6031,16.0,0
5977,1585,2025-12-31,6815,13.0,0
5985,1586,2020-01-01,1874,20.0,0
5984,1586,2020-12-31,2174,16.0,0
5983,1586,2021-12-31,2609,20.0,0
5982,1586,2023-01-01,3000,15.0,0
5981,1586,2024-01-01,3450,15.0,0
5980,1586,2024-12-31,4003,16.0,0
5979,1586,2025-12-31,4723,18.0,0
5991,1587,2020-12-31,2827,13.0,0
5990,1587,2021-12-31,3336,18.0,0
5989,1587,2023-01-01,3803,14.0,0
5988,1587,2024-01-01,4525,19.0,0
5987,1587,2024-12-31,5295,17.0,0
5986,1587,2025-12-31,6142,16.0,0
5998,1588,2020-01-01,4578,9.0,0
5997,1588,2020-12-31,5265,15.0,0
5996,1588,2021-12-31,6002,14.0,0
5995,1588,2023-01-01,6482,8.0,0
5994,1588,2024-01-01,7001,8.0,1
5993,1588,2024-12-31,7421,6.0,1
5992,1588,2025-12-31,8237,11.0,1
6005,1590,2020-01-01,3488,19.0,0
6004,1590,2020-12-31,4081,17.0,0
6003,1590,2021-12-31,4611,13.0,0
6002,1590,2023-01-01,5257,14.0,0
6001,1590,2024-01-01,6098,16.0,0
6000,1590,2024-12-31,7439,22.0,0
5999,1590,2025-12-31,8853,19.0,1
6007,1591,2024-12-31,16665,16.0,1
6006,1591,2025-12-31,19331,16.0,1
6010,1592,2024-01-01,1596,15.0,0
6009,1592,2024-12-31,1787,12.0,0
6008,1592,2025-12-31,2073,16.0,1
6014,1594,2023-01-01,3755,11.0,0
6013,1594,2024-01-01,4243,13.0,0
6012,1594,2024-12-31,4922,16.0,0
6011,1594,2025-12-31,5562,13.0,1
6016,1595,2024-12-31,16076,23.0,0
6015,1595,2025-12-31,19613,22.0,0
6023,1596,2020-01-01,1297,19.0,0
6022,1596,2020-12-31,1569,21.0,0
6021,1596,2021-12-31,1899,21.0,0
6020,1596,2023-01-01,2146,13.0,0
6019,1596,2024-01-01,2489,16.0,1
6018,1596,2024-12-31,2912,17.0,2
6017,1596,2025-12-31,3407,17.0,2
6030,1597,2020-01-01,2479,14.0,0
6029,1597,2020-12-31,2801,13.0,0
6028,1597,2021-12-31,3025,8.0,0
6027,1597,2023-01-01,3509,16.0,0
6026,1597,2024-01-01,3930,12.0,0
6025,1597,2024-12-31,4441,13.0,0
6024,1597,2025-12-31,5063,14.0,1
6036,1598,2020-12-31,2330,9.0,0
6035,1598,2021-12-31,2679,15.0,0
6034,1598,2023-01-01,3108,16.0,0
6033,1598,2024-01-01,3419,10.0,0
6032,1598,2024-12-31,4034,18.0,0
6031,1598,2025-12-31,4639,15.0,1
6043,1599,2020-01-01,2683,7.0,0
6042,1599,2020-12-31,2871,7.0,0
6041,1599,2021-12-31,3215,12.0,0
6040,1599,2023-01-01,3569,11.0,1
6039,1599,2024-01-01,3819,7.0,1
6038,1599,2024-12-31,4354,14.0,1
6037,1599,2025-12-31,4876,12.0,1
6045,1601,2024-12-31,2280,15.0,0
6044,1601,2025-12-31,2690,18.0,1
6052,1602,2020-01-01,8762,12.0,0
6051,1602,2020-12-31,10339,18.0,0
6050,1602,2021-12-31,11373,10.0,0
6049,1602,2023-01-01,12625,11.0,0
6048,1602,2024-01-01,13887,10.0,0
6047,1602,2024-12-31,15276,10.0,0
6046,1602,2025-12-31,17567,15.0,0
6054,1604,2023-10-07,2058,14.0,3
6053,1604,2024-10-06,2408,17.0,3
6059,1605,2021-12-31,1683,9.0,0
6058,1605,2023-01-01,1969,17.0,0
6057,1605,2024-01-01,2265,15.0,0
6056,1605,2024-12-31,2468,9.0,0
6055,1605,2025-12-31,2814,14.0,0
6066,1606,2020-01-01,5174,15.0,0
6065,1606,2020-12-31,5898,14.0,0
6064,1606,2021-12-31,6783,15.0,0
6063,1606,2023-01-01,7529,11.0,0
6062,1606,2024-01-01,8357,11.0,0
6061,1606,2024-12-31,9778,17.0,0
6060,1606,2025-12-31,11245,15.0,1
6070,1607,2023-01-01,2161,14.0,1
6069,1607,2024-01-01,2550,18.0,1
6068,1607,2024-12-31,2831,11.0,2
6067,1607,2025-12-31,3312,17.0,2
6077,1608,2020-01-01,8835,17.0,0
6076,1608,2020-12-31,9983,13.0,0
6075,1608,2021-12-31,11481,15.0,0
6074,1608,2023-01-01,12859,12.0,0
6073,1608,2024-01-01,14787,15.0,0
6072,1608,2024-12-31,16710,13.0,0
6071,1608,2025-12-31,19049,14.0,1
6084,1609,2020-01-01,1030,8.0,0
6083,1609,2020-12-31,1184,15.0,0
6082,1609,2021-12-31,1362,15.0,0
6081,1609,2023-01-01,1485,9.0,0
6080,1609,2024-01-01,1722,16.0,0
6079,1609,2024-12-31,1912,11.0,0
6078,1609,2025-12-31,2141,12.0,1
6091,1611,2020-01-01,2929,15.0,0
6090,1611,2020-12-31,3281,12.0,0
6089,1611,2021-12-31,3838,17.0,0
6088,1611,2023-01-01,4145,8.0,0
6087,1611,2024-01-01,4643,12.0,0
6086,1611,2024-12-31,5061,9.0,0
6085,1611,2025-12-31,5769,14.0,0
6098,1612,2020-01-01,2001,14.0,0
6097,1612,2020-12-31,2281,14.0,0
6096,1612,2021-12-31,2692,18.0,0
6095,1612,2023-01-01,2961,10.0,0
6094,1612,2024-01-01,3435,16.0,1
6093,1612,2024-12-31,3813,11.0,1
6092,1612,2025-12-31,4385,15.0,1
6104,1613,2020-12-31,2874,10.0,0
6103,1613,2021-12-31,3362,17.0,0
6102,1613,2023-01-01,3665,9.0,0
6101,1613,2024-01-01,4251,16.0,0
6100,1613,2024-12-31,4719,11.0,0
6099,1613,2025-12-31,5332,13.0,0
6108,1614,2023-01-01,3441,13.0,1
6107,1614,2024-01-01,3820,11.0,1
6106,1614,2024-12-31,4163,9.0,2
6105,1614,2025-12-31,4663,12.0,2
6115,1615,2020-01-01,2298,11.0,0
6114,1615,2020-12-31,2482,8.0,0
6113,1615,2021-12-31,2656,7.0,0
6112,1615,2023-01-01,3107,17.0,0
6111,1615,2024-01-01,3635,17.0,0
6110,1615,2024-12-31,4181,15.0,1
6109,1615,2025-12-31,4724,13.0,1
6122,1617,2020-01-01,1505,12.0,0
6121,1617,2020-12-31,1746,16.0,0
6120,1617,2021-12-31,2060,18.0,0
6119,1617,2023-01-01,2287,11.0,0
6118,1617,2024-01-01,2584,13.0,0
6117,1617,2024-12-31,2817,9.0,0
6116,1617,2025-12-31,3211,14.0,1
6129,1618,2020-01-01,2564,7.0,3
6128,1618,2020-12-31,2974,16.0,3
6127,1618,2021-12-31,3241,9.0,3
6126,1618,2023-01-01,3728,15.0,3
6125,1618,2024-01-01,4138,11.0,3
6124,1618,2024-12-31,4758,15.0,3
6123,1618,2025-12-31,5377,13.0,3
6136,1619,2020-01-01,2304,11.0,0
6135,1619,2020-12-31,2419,5.0,0
6134,1619,2021-12-31,2758,14.0,0
6133,1619,2023-01-01,3171,15.0,1
6132,1619,2024-01-01,3489,10.0,1
6131,1619,2024-12-31,3663,5.0,2
6130,1619,2025-12-31,4066,11.0,2
6143,1621,2020-01-01,2766,15.0,0
6142,1621,2020-12-31,3181,15.0,0
6141,1621,2021-12-31,3435,8.0,0
6140,1621,2023-01-01,3676,7.0,0
6139,1621,2024-01-01,4227,15.0,0
6138,1621,2024-12-31,4692,11.0,0
6137,1621,2025-12-31,5208,11.0,0
6149,1622,2020-12-31,2011,24.0,0
6148,1622,2021-12-31,2474,23.0,0
6147,1622,2023-01-01,2895,17.0,0
6146,1622,2024-01-01,3416,18.0,0
6145,1622,2024-12-31,4031,18.0,0
6144,1622,2025-12-31,4877,21.0,1
6152,1623,2024-01-01,2220,16.0,0
6151,1623,2024-12-31,2642,19.0,0
6150,1623,2025-12-31,3117,18.0,0
6153,1624,2025-07-09,1569,12.0,0
6159,1625,2020-12-31,12328,11.0,0
6158,1625,2021-12-31,13191,7.0,0
6157,1625,2023-01-01,14378,9.0,0
6156,1625,2024-01-01,15672,9.0,1
6155,1625,2024-12-31,17710,13.0,1
6154,1625,2025-12-31,19658,11.0,1
6166,1627,2020-01-01,1363,15.0,0
6165,1627,2020-12-31,1568,15.0,0
6164,1627,2021-12-31,1740,11.0,0
6163,1627,2023-01-01,2054,18.0,0
6162,1627,2024-01-01,2362,15.0,0
6161,1627,2024-12-31,2669,13.0,0
6160,1627,2025-12-31,3069,15.0,1
6173,1628,2020-01-01,5447,7.0,0
6172,1628,2020-12-31,6209,14.0,0
6171,1628,2021-12-31,7265,17.0,0
6170,1628,2023-01-01,7846,8.0,0
6169,1628,2024-01-01,8630,10.0,1
6168,1628,2024-12-31,9235,7.0,1
6167,1628,2025-12-31,10435,13.0,2
6180,1630,2020-01-01,1978,16.0,0
6179,1630,2020-12-31,2294,16.0,0
6178,1630,2021-12-31,2615,14.0,0
6177,1630,2023-01-01,2851,9.0,0
6176,1630,2024-01-01,3307,16.0,1
6175,1630,2024-12-31,3704,12.0,1
6174,1630,2025-12-31,4148,12.0,1
6185,1631,2021-12-31,3002,19.0,3
6184,1631,2023-01-01,3602,20.0,3
6183,1631,2024-01-01,4143,15.0,3
6182,1631,2024-12-31,4930,19.0,3
6181,1631,2025-12-31,5768,17.0,3
6192,1633,2020-01-01,2382,11.0,0
6191,1633,2020-12-31,2692,13.0,0
6190,1633,2021-12-31,3069,14.0,0
6189,1633,2023-01-01,3560,16.0,0
6188,1633,2024-01-01,4094,15.0,0
6187,1633,2024-12-31,4462,9.0,0
6186,1633,2025-12-31,5042,13.0,0
6199,1635,2020-01-01,2034,22.0,0
6198,1635,2020-12-31,2359,16.0,0
6197,1635,2021-12-31,2902,23.0,0
6196,1635,2023-01-01,3453,19.0,0
6195,1635,2024-01-01,4075,18.0,0
6194,1635,2024-12-31,4849,19.0,1
6193,1635,2025-12-31,5770,19.0,2
6205,1638,2020-12-31,3451,13.0,0
6204,1638,2021-12-31,4107,19.0,0
6203,1638,2023-01-01,4723,15.0,0
6202,1638,2024-01-01,5431,15.0,0
6201,1638,2024-12-31,6518,20.0,0
6200,1638,2025-12-31,7756,19.0,1
6212,1639,2019-01-03,3857,14.0,0
6211,1639,2020-01-03,4358,13.0,0
6210,1639,2021-01-02,5274,21.0,0
6209,1639,2022-01-03,6117,16.0,0
6208,1639,2023-01-03,7402,21.0,0
6207,1639,2024-01-03,8809,19.0,0
6206,1639,2025-01-02,10306,17.0,0
6219,1640,2020-01-01,2483,9.0,0
6218,1640,2020-12-31,2656,7.0,0
6217,1640,2021-12-31,2869,8.0,0
6216,1640,2023-01-01,3041,6.0,0
6215,1640,2024-01-01,3224,6.0,0
6214,1640,2024-12-31,3546,10.0,0
6213,1640,2025-12-31,3936,11.0,1
6224,1641,2021-12-31,4351,10.0,0
6223,1641,2023-01-01,5004,15.0,0
6222,1641,2024-01-01,5855,17.0,0
6221,1641,2024-12-31,6909,18.0,0
6220,1641,2025-12-31,7945,15.0,0
6231,1642,2020-01-01,3103,8.0,0
6230,1642,2020-12-31,3507,13.0,0
6229,1642,2021-12-31,3752,7.0,0
6228,1642,2023-01-01,4052,8.0,0
6227,1642,2024-01-01,4538,12.0,0
6226,1642,2024-12-31,5174,14.0,0
6225,1642,2025-12-31,5743,11.0,0
6234,1644,2024-01-01,9428,29.0,1
6233,1644,2024-12-31,12162,29.0,1
6232,1644,2025-12-31,15202,25.0,1
6237,1645,2022-03-12,4223,10.0,2
6236,1645,2023-03-12,4772,13.0,2
6235,1645,2024-03-11,5440,14.0,2
6244,1646,2020-01-01,1943,9.0,0
6243,1646,2020-12-31,2195,13.0,0
6242,1646,2021-12-31,2481,13.0,0
6241,1646,2023-01-01,2655,7.0,0
6240,1646,2024-01-01,3053,15.0,0
6239,1646,2024-12-31,3327,9.0,0
6238,1646,2025-12-31,3760,13.0,0
6248,1647,2023-01-01,2418,19.0,0
6247,1647,2024-01-01,2684,11.0,0
6246,1647,2024-12-31,3006,12.0,0
6245,1647,2025-12-31,3517,17.0,0
6253,1648,2021-12-31,1501,12.0,0
6252,1648,2023-01-01,1727,15.0,0
6251,1648,2024-01-01,1968,14.0,0
6250,1648,2024-12-31,2283,16.0,0
6249,1648,2025-12-31,2580,13.0,0
6258,1649,2020-11-02,1197,11.0,0
6257,1649,2021-11-03,1412,18.0,0
6256,1649,2022-11-03,1624,15.0,0
6255,1649,2023-11-03,1900,17.0,0
6254,1649,2024-11-02,2166,14.0,0
6264,1650,2020-12-31,3336,5.0,0
6263,1650,2021-12-31,3736,12.0,0
6262,1650,2023-01-01,3998,7.0,0
6261,1650,2024-01-01,4598,15.0,0
6260,1650,2024-12-31,5287,15.0,0
6259,1650,2025-12-31,5869,11.0,0
6268,1651,2023-01-01,6023,8.0,0
6267,1651,2024-01-01,6384,6.0,0
6266,1651,2024-12-31,7150,12.0,1
6265,1651,2025-12-31,8008,12.0,2
6275,1653,2020-01-01,2122,14.0,2
6274,1653,2020-12-31,2546,20.0,2
6273,1653,2021-12-31,2877,13.0,2
6272,1653,2023-01-01,3309,15.0,2
6271,1653,2024-01-01,3938,19.0,2
6270,1653,2024-12-31,4450,13.0,2
6269,1653,2025-12-31,5206,17.0,2
6281,1654,2020-12-31,1944,20.0,0
6280,1654,2021-12-31,2411,24.0,0
6279,1654,2023-01-01,2917,21.0,0
6278,1654,2024-01-01,3501,20.0,0
6277,1654,2024-12-31,4376,25.0,0
6276,1654,2025-12-31,5295,21.0,0
6286,1655,2021-12-31,9811,13.0,1
6285,1655,2023-01-01,11381,16.0,1
6284,1655,2024-01-01,12747,12.0,1
6283,1655,2024-12-31,14149,11.0,2
6282,1655,2025-12-31,16413,16.0,2
6293,1656,2020-01-01,5906,18.0,0
6292,1656,2020-12-31,7028,19.0,0
6291,1656,2021-12-31,7660,9.0,0
6290,1656,2023-01-01,8503,11.0,1
6289,1656,2024-01-01,9778,15.0,2
6288,1656,2024-12-31,11538,18.0,2
6287,1656,2025-12-31,13269,15.0,3
6296,1657,2024-01-01,2034,20.0,0
6295,1657,2024-12-31,2339,15.0,0
6294,1657,2025-12-31,2783,19.0,0
6303,1658,2020-01-01,2754,6.0,0
6302,1658,2020-12-31,3029,10.0,0
6301,1658,2021-12-31,3423,13.0,0
6300,1658,2023-01-01,3799,11.0,0
6299,1658,2024-01-01,4331,14.0,0
6298,1658,2024-12-31,4851,12.0,0
6297,1658,2025-12-31,5433,12.0,1
6308,1659,2021-12-31,1326,8.0,0
6307,1659,2023-01-01,1446,9.0,0
6306,1659,2024-01-01,1605,11.0,0
6305,1659,2024-12-31,1814,13.0,0
6304,1659,2025-12-31,2013,11.0,0
6315,1661,2020-01-01,5137,19.0,0
6314,1661,2020-12-31,6010,17.0,0
6313,1661,2021-12-31,7032,17.0,0
6312,1661,2023-01-01,8438,20.0,0
6311,1661,2024-01-01,10295,22.0,0
6310,1661,2024-12-31,11736,14.0,0
6309,1661,2025-12-31,13966,19.0,1
6319,1662,2023-01-01,2732,11.0,0
6318,1662,2024-01-01,3251,19.0,0
6317,1662,2024-12-31,3803,17.0,0
6316,1662,2025-12-31,4374,15.0,0
6325,1664,2020-12-31,2800,24.0,0
6324,1664,2021-12-31,3416,22.0,0
6323,1664,2023-01-01,4168,22.0,0
6322,1664,2024-01-01,4751,14.0,0
6321,1664,2024-12-31,5702,20.0,0
6320,1664,2025-12-31,6842,20.0,1
6332,1665,2020-01-01,4802,23.0,0
6331,1665,2020-12-31,6003,25.0,0
6330,1665,2021-12-31,7143,19.0,0
6329,1665,2023-01-01,8786,23.0,0
6328,1665,2024-01-01,11334,29.0,0
6327,1665,2024-12-31,13941,23.0,0
6326,1665,2025-12-31,17426,25.0,1
6339,1666,2020-01-01,5392,27.0,0
6338,1666,2020-12-31,6363,18.0,0
6337,1666,2021-12-31,8081,27.0,0
6336,1666,2023-01-01,9859,22.0,0
6335,1666,2024-01-01,11929,21.0,0
6334,1666,2024-12-31,14196,19.0,1
6333,1666,2025-12-31,17603,24.0,1
6346,1667,2019-08-24,1380,26.0,0
6345,1667,2020-08-23,1698,23.0,0
6344,1667,2021-08-23,2003,18.0,0
6343,1667,2022-08-24,2524,26.0,0
6342,1667,2023-08-24,3004,19.0,0
6341,1667,2024-08-23,3694,23.0,0
6340,1667,2025-08-23,4581,24.0,0
6353,1668,2020-01-01,1895,19.0,2
6352,1668,2020-12-31,2180,15.0,2
6351,1668,2021-12-31,2594,19.0,2
6350,1668,2023-01-01,2957,14.0,2
6349,1668,2024-01-01,3489,18.0,2
6348,1668,2024-12-31,4117,18.0,2
6347,1668,2025-12-31,4735,15.0,2
6360,1669,2020-01-01,2072,14.0,0
6359,1669,2020-12-31,2403,16.0,0
6358,1669,2021-12-31,2715,13.0,0
6357,1669,2023-01-01,2905,7.0,0
6356,1669,2024-01-01,3399,17.0,0
6355,1669,2024-12-31,3705,9.0,1
6354,1669,2025-12-31,4187,13.0,1
6367,1670,2020-01-01,2361,15.0,1
6366,1670,2020-12-31,2786,18.0,1
6365,1670,2021-12-31,3121,12.0,1
6364,1670,2023-01-01,3651,17.0,1
6363,1670,2024-01-01,4199,15.0,1
6362,1670,2024-12-31,4829,15.0,2
6361,1670,2025-12-31,5505,14.0,2
6374,1671,2020-01-01,2958,11.0,0
6373,1671,2020-12-31,3224,9.0,0
6372,1671,2021-12-31,3740,16.0,0
6371,1671,2023-01-01,4189,12.0,0
6370,1671,2024-01-01,4524,8.0,0
6369,1671,2024-12-31,4841,7.0,1
6368,1671,2025-12-31,5470,13.0,2
6381,1673,2020-01-01,3152,11.0,0
6380,1673,2020-12-31,3435,9.0,0
6379,1673,2021-12-31,3813,11.0,0
6378,1673,2023-01-01,4004,5.0,0
6377,1673,2024-01-01,4444,11.0,0
6376,1673,2024-12-31,4933,11.0,1
6375,1673,2025-12-31,5476,11.0,2
6384,1674,2024-01-01,1923,17.0,0
6383,1674,2024-12-31,2230,16.0,1
6382,1674,2025-12-31,2587,16.0,1
6389,1675,2021-12-31,1130,26.0,0
6388,1675,2023-01-01,1379,22.0,0
6387,1675,2024-01-01,1709,24.0,0
6386,1675,2024-12-31,2000,17.0,0
6385,1675,2025-12-31,2440,22.0,0
6393,1676,2023-01-01,11281,11.0,2
6392,1676,2024-01-01,12183,8.0,2
6391,1676,2024-12-31,14011,15.0,2
6390,1676,2025-12-31,15972,14.0,3
6400,1677,2020-01-01,6610,16.0,0
6399,1677,2020-12-31,7734,17.0,0
6398,1677,2021-12-31,9126,18.0,0
6397,1677,2023-01-01,9856,8.0,0
6396,1677,2024-01-01,11630,18.0,0
6395,1677,2024-12-31,13490,16.0,0
6394,1677,2025-12-31,15379,14.0,0
6403,1678,2024-01-01,5263,12.0,0
6402,1678,2024-12-31,6105,16.0,0
6401,1678,2025-12-31,7082,16.0,0
6406,1680,2024-01-01,2137,7.0,0
6405,1680,2024-12-31,2458,15.0,0
6404,1680,2025-12-31,2728,11.0,0
6413,1681,2020-01-01,1364,29.0,0
6412,1681,2020-12-31,1705,25.0,0
6411,1681,2021-12-31,2200,29.0,0
6410,1681,2023-01-01,2684,22.0,0
6409,1681,2024-01-01,3408,27.0,0
6408,1681,2024-12-31,4294,26.0,1
6407,1681,2025-12-31,5368,25.0,1
6417,1682,2023-01-01,3843,18.0,0
6416,1682,2024-01-01,4151,8.0,0
6415,1682,2024-12-31,4690,13.0,1
6414,1682,2025-12-31,5347,14.0,2
6420,1683,2024-01-01,2375,21.0,2
6419,1683,2024-12-31,2708,14.0,2
6418,1683,2025-12-31,3195,18.0,3
6426,1684,2020-11-17,2479,11.0,0
6425,1684,2021-11-17,2702,9.0,0
