review_id,employee_id,review_date,performance_rating,job_satisfaction,environment_satisfaction,work_life_balance,overtime_flag,manager_id
5385,1572,2019-09-21,3,3,4,4,Yes,867.0
5384,1572,2020-09-12,3,3,3,3,Yes,867.0
5383,1572,2021-09-21,3,3,3,2,Yes,867.0
5382,1572,2022-09-12,3,3,3,4,No,867.0
5381,1572,2023-09-17,3,4,3,2,No,867.0
5380,1572,2024-09-17,3,4,3,3,No,867.0
5391,1573,2019-06-28,3,2,2,3,No,601.0
5390,1573,2020-06-30,3,1,3,4,Yes,601.0
5389,1573,2021-07-16,3,1,3,3,No,601.0
5388,1573,2022-07-10,3,3,2,3,No,601.0
5387,1573,2023-06-29,3,3,3,4,No,601.0
5386,1573,2024-07-02,3,2,3,3,No,601.0
5397,1574,2020-12-15,3,1,4,2,Yes,1789.0
5396,1574,2021-12-26,3,2,3,1,No,1789.0
5395,1574,2022-12-29,3,2,4,1,Yes,1789.0
5394,1574,2023-12-18,3,2,4,1,Yes,1789.0
5393,1574,2024-12-25,3,1,3,1,No,1789.0
5392,1574,2025-12-16,3,1,4,2,No,1789.0
5403,1576,2020-12-27,3,1,2,3,No,58.0
5402,1576,2021-12-16,3,2,4,1,No,58.0
5401,1576,2023-01-01,3,1,3,1,No,58.0
5400,1576,2023-12-14,3,1,4,3,No,58.0
5399,1576,2024-12-27,3,1,2,2,No,58.0
5398,1576,2025-12-19,3,1,3,2,No,58.0
5405,1577,2024-12-26,3,4,1,1,No,730.0
5404,1577,2025-12-13,3,4,1,1,No,730.0
5411,1578,2020-12-11,4,4,2,3,No,549.0
5410,1578,2021-12-14,3,4,2,4,No,549.0
5409,1578,2022-12-20,4,3,4,3,Yes,549.0
5408,1578,2023-12-18,4,4,4,3,No,549.0
5407,1578,2024-12-20,3,3,2,2,No,549.0
5406,1578,2025-12-11,4,4,3,3,No,549.0
5414,1580,2023-12-17,3,4,2,3,No,1069.0
5413,1580,2024-12-30,3,3,1,2,No,1069.0
5412,1580,2025-12-19,3,4,2,2,No,1069.0
5416,1581,2024-12-23,4,4,2,3,Yes,843.0
5415,1581,2025-12-18,4,4,1,3,No,843.0
5422,1582,2020-12-24,3,3,3,2,Yes,81.0
5421,1582,2021-12-13,3,3,4,4,No,81.0
5420,1582,2022-12-22,3,1,4,4,No,81.0
5419,1582,2023-12-16,3,3,4,4,No,81.0
5418,1582,2024-12-13,3,3,3,4,No,81.0
5417,1582,2025-12-14,3,2,3,3,No,81.0
5426,1583,2022-12-15,3,2,2,3,No,81.0
5425,1583,2023-12-28,3,2,2,3,No,81.0
5424,1583,2024-12-16,3,1,2,4,Yes,81.0
5423,1583,2025-12-30,3,2,2,4,No,81.0
5428,1585,2024-12-27,3,2,3,2,No,81.0
5427,1585,2025-12-31,3,3,2,3,No,81.0
5434,1586,2020-12-20,3,1,1,3,No,1443.0
5433,1586,2021-12-30,3,1,1,3,No,1443.0
5432,1586,2022-12-24,3,1,1,2,No,1443.0
5431,1586,2023-12-26,3,2,2,3,No,1443.0
5430,1586,2024-12-26,3,1,3,3,No,1443.0
5429,1586,2025-12-29,3,1,2,3,Yes,1443.0
5440,1587,2020-12-25,3,3,2,4,No,1127.0
5439,1587,2021-12-20,3,3,1,4,No,1127.0
5438,1587,2022-12-28,3,3,1,3,Yes,1127.0
5437,1587,2023-12-20,3,3,2,4,Yes,1127.0
5436,1587,2024-12-19,3,4,1,4,Yes,1127.0
5435,1587,2025-12-25,3,3,1,3,Yes,1127.0
5446,1588,2020-12-25,3,4,4,4,No,1716.0
5445,1588,2021-12-25,3,4,3,3,No,1716.0
5444,1588,2022-12-17,3,4,4,2,Yes,1716.0
5443,1588,2023-12-22,3,4,4,4,No,1716.0
5442,1588,2024-12-14,3,4,3,4,No,1716.0
5441,1588,2025-12-29,3,3,4,3,No,1716.0
5452,1590,2020-12-30,3,3,1,4,No,165.0
5451,1590,2021-12-21,3,4,2,3,No,165.0
5450,1590,2022-12-14,3,4,1,3,Yes,165.0
5449,1590,2023-12-20,3,4,1,4,No,165.0
5448,1590,2024-12-28,3,4,1,4,No,165.0
5447,1590,2025-12-26,3,4,1,4,No,165.0
5454,1591,2024-12-27,3,2,3,3,No,140.0
5453,1591,2025-12-24,3,3,3,3,Yes,140.0
5457,1592,2023-12-19,3,4,4,3,No,468.0
5456,1592,2024-12-11,3,2,4,3,No,468.0
5455,1592,2025-12-29,3,3,4,3,No,468.0
5461,1594,2022-12-18,3,1,1,4,No,447.0
5460,1594,2023-12-30,3,1,1,4,No,447.0
5459,1594,2024-12-19,3,1,2,3,No,447.0
5458,1594,2025-12-19,3,1,1,3,Yes,447.0
5463,1595,2024-12-24,3,4,4,2,No,1191.0
5462,1595,2025-12-14,4,4,4,3,No,1191.0
5469,1596,2020-12-15,3,4,1,1,No,1069.0
5468,1596,2021-12-29,3,4,2,3,No,1069.0
5467,1596,2022-12-14,3,2,1,2,No,1069.0
5466,1596,2023-12-18,3,3,2,1,No,1069.0
5465,1596,2024-12-13,3,4,1,2,No,1069.0
5464,1596,2025-12-17,3,3,2,2,No,1069.0
5475,1597,2020-12-26,3,2,3,2,No,1697.0
5474,1597,2021-12-25,3,3,4,2,No,1697.0
5473,1597,2022-12-21,3,4,4,2,Yes,1697.0
5472,1597,2023-12-20,3,2,4,3,No,1697.0
5471,1597,2024-12-14,3,4,3,2,Yes,1697.0
5470,1597,2025-12-20,3,3,4,2,No,1697.0
5481,1598,2020-12-25,3,1,4,3,No,2056.0
5480,1598,2021-12-14,3,1,4,4,No,2056.0
5479,1598,2022-12-26,3,1,3,4,No,2056.0
5478,1598,2023-12-19,3,1,4,4,Yes,2056.0
5477,1598,2024-12-21,3,1,3,3,Yes,2056.0
5476,1598,2025-12-23,3,1,4,3,No,2056.0
5487,1599,2020-12-11,3,2,3,4,No,1035.0
5486,1599,2021-12-21,3,3,4,4,No,1035.0
5485,1599,2022-12-29,3,2,4,2,No,1035.0
5484,1599,2023-12-26,3,2,3,2,Yes,1035.0
5483,1599,2024-12-31,3,3,4,2,No,1035.0
5482,1599,2025-12-15,3,2,4,3,No,1035.0
5489,1601,2024-12-29,3,4,2,2,Yes,1422.0
5488,1601,2025-12-14,3,4,3,2,No,1422.0
5495,1602,2020-12-16,3,1,3,2,No,787.0
5494,1602,2021-12-11,3,2,4,2,Yes,787.0
5493,1602,2022-12-22,3,1,3,2,Yes,787.0
5492,1602,2024-01-01,3,1,4,2,No,787.0
5491,1602,2024-12-25,3,1,4,1,No,787.0
5490,1602,2025-12-30,3,1,4,1,No,787.0
5497,1604,2023-09-30,3,3,4,4,Yes,1719.0
5496,1604,2024-10-01,3,2,3,3,Yes,1719.0
5502,1605,2021-12-14,3,4,3,1,No,1485.0
5501,1605,2022-12-27,3,4,1,2,No,1485.0
5500,1605,2023-12-18,3,4,2,2,Yes,1485.0
5499,1605,2024-12-12,3,2,2,2,No,1485.0
5498,1605,2025-12-16,3,3,2,2,Yes,1485.0
5508,1606,2020-12-11,3,4,2,4,Yes,1278.0
5507,1606,2021-12-27,3,2,1,4,Yes,1278.0
5506,1606,2022-12-23,3,2,1,3,No,1278.0
5505,1606,2024-01-01,3,4,1,3,No,1278.0
5504,1606,2024-12-16,3,4,1,3,Yes,1278.0
5503,1606,2025-12-20,3,3,2,3,Yes,1278.0
5512,1607,2022-12-17,3,3,1,2,No,815.0
5511,1607,2023-12-24,3,3,3,4,Yes,815.0
5510,1607,2024-12-21,3,4,2,4,Yes,815.0
5509,1607,2025-12-16,3,4,2,3,No,815.0
5518,1608,2020-12-19,3,4,2,1,Yes,1770.0
5517,1608,2021-12-18,3,4,1,1,Yes,1770.0
5516,1608,2022-12-12,3,4,1,1,Yes,1770.0
5515,1608,2023-12-21,3,3,3,1,No,1770.0
5514,1608,2024-12-24,3,4,3,2,No,1770.0
5513,1608,2025-12-11,3,4,2,2,Yes,1770.0
5524,1609,2020-12-20,3,3,2,1,No,1539.0
5523,1609,2021-12-25,3,1,2,2,No,1539.0
5522,1609,2022-12-19,3,3,2,2,No,1539.0
5521,1609,2023-12-15,3,3,2,2,No,1539.0
5520,1609,2024-12-11,3,1,2,1,No,1539.0
5519,1609,2025-12-19,3,2,2,2,No,1539.0
5530,1611,2020-12-31,3,2,2,3,No,1941.0
5529,1611,2021-12-27,3,1,4,2,No,1941.0
5528,1611,2022-12-13,3,2,4,2,Yes,1941.0
5527,1611,2023-12-20,3,1,2,3,Yes,1941.0
5526,1611,2024-12-16,3,1,3,3,Yes,1941.0
5525,1611,2025-12-11,3,1,3,3,Yes,1941.0
5536,1612,2020-12-22,3,1,1,4,No,1975.0
5535,1612,2021-12-21,3,1,1,2,No,1975.0
5534,1612,2022-12-16,3,2,1,3,Yes,1975.0
5533,1612,2023-12-30,3,2,1,3,No,1975.0
5532,1612,2024-12-31,3,1,1,4,Yes,1975.0
5531,1612,2025-12-17,3,1,1,3,No,1975.0
5542,1613,2020-12-16,3,1,4,3,No,1319.0
5541,1613,2021-12-27,3,2,4,3,No,1319.0
5540,1613,2022-12-29,3,1,4,4,No,1319.0
5539,1613,2023-12-22,3,1,4,2,No,1319.0
5538,1613,2024-12-19,3,1,3,4,No,1319.0
5537,1613,2025-12-23,3,1,4,3,No,1319.0
5546,1614,2022-12-23,3,4,2,4,Yes,1026.0
5545,1614,2023-12-19,3,2,3,4,No,1026.0
5544,1614,2024-12-14,3,3,2,4,Yes,1026.0
5543,1614,2025-12-15,3,3,3,3,Yes,1026.0
5552,1615,2020-12-11,3,4,2,2,No,1283.0
5551,1615,2021-12-20,3,4,2,3,No,1283.0
5550,1615,2022-12-16,3,4,4,2,Yes,1283.0
5549,1615,2023-12-22,3,4,3,3,No,1283.0
5548,1615,2024-12-17,3,4,3,2,Yes,1283.0
5547,1615,2025-12-23,3,4,3,3,No,1283.0
5558,1617,2020-12-30,3,2,4,1,Yes,58.0
5557,1617,2021-12-18,3,1,2,1,No,58.0
5556,1617,2022-12-14,3,1,4,2,No,58.0
5555,1617,2023-12-26,3,1,2,1,No,58.0
5554,1617,2024-12-18,3,1,3,3,No,58.0
5553,1617,2025-12-20,3,1,3,2,No,58.0
5564,1618,2020-12-14,3,1,2,4,No,601.0
5563,1618,2021-12-27,3,1,1,2,No,601.0
5562,1618,2022-12-25,3,2,3,2,No,601.0
5561,1618,2023-12-16,3,1,3,4,No,601.0
5560,1618,2024-12-25,3,1,2,4,Yes,601.0
5559,1618,2025-12-28,3,1,2,3,No,601.0
5570,1619,2020-12-25,3,1,4,3,No,520.0
5569,1619,2021-12-23,3,2,4,2,No,520.0
5568,1619,2022-12-23,3,1,3,4,No,520.0
5567,1619,2023-12-20,3,1,4,2,No,520.0
5566,1619,2024-12-19,3,1,4,4,No,520.0
5565,1619,2025-12-17,3,1,4,3,No,520.0
5576,1621,2020-12-15,3,1,3,4,Yes,1069.0
5575,1621,2021-12-14,3,1,2,4,No,1069.0
5574,1621,2022-12-20,3,2,3,3,No,1069.0
5573,1621,2023-12-14,3,2,2,3,No,1069.0
5572,1621,2024-12-20,3,1,2,3,No,1069.0
5571,1621,2025-12-16,3,1,2,3,No,1069.0
5582,1622,2020-12-31,3,1,1,2,No,1360.0
5581,1622,2021-12-18,3,1,3,1,No,1360.0
5580,1622,2022-12-23,3,2,3,3,No,1360.0
5579,1622,2023-12-24,4,2,3,2,No,1360.0
5578,1622,2024-12-20,3,2,1,3,No,1360.0
5577,1622,2025-12-31,4,1,2,2,No,1360.0
5585,1623,2023-12-16,3,3,3,4,Yes,612.0
5584,1623,2024-12-26,3,3,4,4,No,612.0
5583,1623,2025-12-29,3,4,3,3,No,612.0
5586,1624,2025-06-30,3,4,2,4,Yes,1716.0
5592,1625,2020-12-31,3,3,3,3,No,140.0
5591,1625,2021-12-25,3,3,4,3,No,140.0
5590,1625,2022-12-23,3,4,3,2,No,140.0
5589,1625,2023-12-17,3,4,4,3,No,140.0
5588,1625,2024-12-24,3,3,4,3,No,140.0
5587,1625,2025-12-17,3,3,4,3,No,140.0
5598,1627,2020-12-18,3,2,4,3,No,1263.0
5597,1627,2021-12-21,3,4,3,4,No,1263.0
5596,1627,2022-12-26,3,3,3,2,No,1263.0
5595,1627,2023-12-13,3,4,4,3,No,1263.0
5594,1627,2024-12-15,3,4,2,4,No,1263.0
5593,1627,2025-12-24,3,3,3,3,No,1263.0
5604,1628,2020-12-28,3,4,1,4,No,1401.0
5603,1628,2021-12-30,3,2,1,3,No,1401.0
5602,1628,2022-12-26,3,2,1,4,No,1401.0
5601,1628,2023-12-26,3,2,1,4,No,1401.0
5600,1628,2024-12-26,3,4,2,2,No,1401.0
5599,1628,2025-12-21,3,3,1,3,No,1401.0
5610,1630,2020-12-22,3,4,4,3,No,1127.0
5609,1630,2021-12-18,3,4,4,4,No,1127.0
5608,1630,2022-12-16,3,4,3,4,No,1127.0
5607,1630,2023-12-17,3,4,3,3,No,1127.0
5606,1630,2024-12-16,3,2,4,4,No,1127.0
5605,1630,2025-12-26,3,3,3,3,No,1127.0
5615,1631,2021-12-15,3,4,2,1,Yes,1026.0
5614,1631,2022-12-26,3,3,4,2,No,1026.0
5613,1631,2023-12-13,3,4,4,2,No,1026.0
5612,1631,2024-12-29,3,4,2,2,No,1026.0
5611,1631,2025-12-27,3,3,3,2,No,1026.0
5621,1633,2020-12-13,3,4,2,1,No,601.0
5620,1633,2021-12-24,3,4,1,1,Yes,601.0
5619,1633,2022-12-21,3,3,1,2,No,601.0
5618,1633,2023-12-15,3,4,1,1,Yes,601.0
5617,1633,2024-12-19,3,3,1,1,No,601.0
5616,1633,2025-12-19,3,3,1,1,No,601.0
5627,1635,2020-12-29,3,4,4,2,No,2034.0
5626,1635,2021-12-11,3,3,4,2,No,2034.0
5625,1635,2022-12-17,3,3,3,3,No,2034.0
5624,1635,2023-12-20,3,4,4,2,No,2034.0
5623,1635,2024-12-12,3,4,4,3,No,2034.0
5622,1635,2025-12-23,3,4,4,3,No,2034.0
5633,1638,2020-12-30,3,3,3,3,Yes,1367.0
5632,1638,2021-12-30,3,2,3,4,Yes,1367.0
5631,1638,2022-12-17,3,2,3,4,No,1367.0
5630,1638,2023-12-17,3,3,4,4,No,1367.0
5629,1638,2024-12-20,3,3,4,3,Yes,1367.0
5628,1638,2025-12-16,3,3,4,4,Yes,1367.0
5639,1639,2019-12-28,3,2,4,4,No,1863.0
5638,1639,2020-12-18,3,1,3,3,Yes,1863.0
5637,1639,2021-12-23,3,2,4,3,No,1863.0
5636,1639,2022-12-28,3,1,4,4,No,1863.0
5635,1639,2023-12-24,3,1,4,2,No,1863.0
5634,1639,2024-12-29,3,1,4,3,No,1863.0
5645,1640,2020-12-26,3,3,3,1,No,1424.0
5644,1640,2021-12-31,3,1,2,1,No,1424.0
5643,1640,2022-12-25,3,1,3,2,No,1424.0
5642,1640,2023-12-15,3,3,1,2,No,1424.0
5641,1640,2024-12-19,3,3,2,1,Yes,1424.0
5640,1640,2025-12-29,3,2,2,1,No,1424.0
5650,1641,2021-12-12,3,3,2,1,Yes,1401.0
5649,1641,2022-12-13,3,3,4,2,Yes,1401.0
5648,1641,2023-12-20,3,4,2,1,Yes,1401.0
5647,1641,2024-12-21,3,4,3,2,Yes,1401.0
5646,1641,2025-12-21,3,4,3,2,Yes,1401.0
5656,1642,2020-12-20,3,3,2,4,Yes,1744.0
5655,1642,2021-12-18,3,3,1,3,No,1744.0
5654,1642,2022-12-22,3,3,2,3,No,1744.0
5653,1642,2023-12-20,3,4,1,3,Yes,1744.0
5652,1642,2024-12-24,3,4,2,4,Yes,1744.0
5651,1642,2025-12-12,3,4,1,3,Yes,1744.0
5659,1644,2023-12-17,3,4,3,3,No,787.0
5658,1644,2024-12-30,4,4,2,3,No,787.0
5657,1644,2025-12-27,4,4,3,3,No,787.0
5662,1645,2022-03-05,3,3,1,2,Yes,1070.0
5661,1645,2023-03-11,3,3,2,3,Yes,1070.0
5660,1645,2024-02-24,3,4,1,2,Yes,1070.0
5668,1646,2020-12-28,3,4,1,3,No,468.0
5667,1646,2021-12-31,3,3,1,4,Yes,468.0
5666,1646,2022-12-12,3,4,1,2,No,468.0
5665,1646,2023-12-30,3,3,1,3,Yes,468.0
5664,1646,2024-12-21,3,4,1,2,Yes,468.0
5663,1646,2025-12-29,3,4,1,3,Yes,468.0
5672,1647,2022-12-23,3,3,1,2,No,520.0
5671,1647,2023-12-21,3,4,2,2,No,520.0
5670,1647,2024-12-23,3,4,1,4,Yes,520.0
5669,1647,2025-12-13,3,3,2,3,No,520.0
5677,1648,2021-12-14,3,3,4,2,No,520.0
5676,1648,2022-12-19,3,3,3,2,No,520.0
5675,1648,2023-12-30,3,4,3,1,Yes,520.0
5674,1648,2024-12-23,3,4,4,3,No,520.0
5673,1648,2025-12-21,3,4,4,2,No,520.0
5682,1649,2020-10-17,3,1,1,1,Yes,1128.0
5681,1649,2021-10-21,3,2,1,2,No,1128.0
5680,1649,2022-10-28,3,2,1,1,Yes,1128.0
5679,1649,2023-10-28,3,1,1,1,No,1128.0
5678,1649,2024-10-21,3,1,1,1,Yes,1128.0
5688,1650,2020-12-23,3,3,3,4,No,174.0
5687,1650,2021-12-25,3,2,3,3,No,174.0
5686,1650,2022-12-12,3,3,3,3,No,174.0
5685,1650,2023-12-30,3,3,2,3,Yes,174.0
5684,1650,2024-12-17,3,4,4,4,No,174.0
5683,1650,2025-12-28,3,3,3,3,No,174.0
5692,1651,2022-12-30,3,2,2,4,No,431.0
5691,1651,2023-12-17,3,1,3,2,No,431.0
5690,1651,2024-12-12,3,1,1,3,No,431.0
5689,1651,2025-12-16,3,1,2,3,No,431.0
5698,1653,2020-12-13,3,4,3,4,No,1360.0
5697,1653,2021-12-11,3,2,3,2,No,1360.0
5696,1653,2022-12-12,3,4,4,4,Yes,1360.0
5695,1653,2023-12-28,3,4,4,4,No,1360.0
5694,1653,2024-12-28,3,2,4,3,No,1360.0
5693,1653,2025-12-27,3,3,4,3,No,1360.0
5704,1654,2020-12-18,3,1,3,4,No,601.0
5703,1654,2021-12-27,4,3,4,4,Yes,601.0
5702,1654,2022-12-15,3,1,4,2,No,601.0
5701,1654,2023-12-28,3,1,3,3,No,601.0
5700,1654,2024-12-15,3,1,3,3,No,601.0
5699,1654,2025-12-15,4,2,4,3,No,601.0
5709,1655,2021-12-27,3,3,2,2,Yes,80.0
5708,1655,2022-12-31,3,3,1,4,No,80.0
5707,1655,2023-12-28,3,1,1,3,No,80.0
5706,1655,2024-12-18,3,3,2,2,No,80.0
5705,1655,2025-12-28,3,2,1,3,No,80.0
5715,1656,2020-12-15,3,1,3,2,No,385.0
5714,1656,2021-12-21,3,1,4,4,No,385.0
5713,1656,2022-12-15,3,1,4,2,No,385.0
5712,1656,2023-12-13,3,2,3,2,No,385.0
5711,1656,2024-12-14,3,1,3,4,No,385.0
5710,1656,2025-12-19,3,1,4,3,No,385.0
5717,1657,2024-12-21,3,2,2,3,No,302.0
5716,1657,2025-12-24,3,3,3,3,No,302.0
5723,1658,2020-12-25,3,3,3,3,No,1069.0
5722,1658,2021-12-17,3,3,3,4,Yes,1069.0
5721,1658,2022-12-25,3,1,4,2,No,1069.0
5720,1658,2023-12-16,3,2,4,2,No,1069.0
5719,1658,2024-12-19,3,2,3,4,Yes,1069.0
5718,1658,2025-12-17,3,2,4,3,No,1069.0
5728,1659,2021-12-15,3,1,2,2,No,1250.0
5727,1659,2022-12-26,3,1,2,3,No,1250.0
5726,1659,2023-12-14,3,3,1,2,No,1250.0
5725,1659,2024-12-13,3,2,1,3,Yes,1250.0
5724,1659,2025-12-29,3,2,1,3,No,1250.0
5734,1661,2020-12-13,3,3,2,3,No,1278.0
5733,1661,2021-12-12,3,2,4,4,Yes,1278.0
5732,1661,2022-12-19,3,2,4,3,No,1278.0
5731,1661,2023-12-29,3,4,2,3,Yes,1278.0
5730,1661,2024-12-13,3,4,2,2,No,1278.0
5729,1661,2025-12-31,3,3,3,3,Yes,1278.0
5738,1662,2022-12-21,3,2,4,2,No,1026.0
5737,1662,2023-12-25,3,3,3,4,No,1026.0
5736,1662,2024-12-15,3,3,3,4,No,1026.0
5735,1662,2025-12-11,3,3,4,3,No,1026.0
5744,1664,2020-12-23,3,1,3,3,No,119.0
5743,1664,2021-12-23,3,1,3,2,No,119.0
5742,1664,2022-12-24,3,2,4,4,No,119.0
5741,1664,2023-12-29,3,1,3,3,No,119.0
5740,1664,2024-12-18,4,2,4,2,No,119.0
5739,1664,2025-12-18,4,1,4,3,No,119.0
5750,1665,2020-12-16,4,3,1,2,No,374.0
5749,1665,2021-12-11,4,3,2,3,Yes,374.0
5748,1665,2022-12-31,3,3,3,2,No,374.0
5747,1665,2023-12-19,3,2,2,2,No,374.0
5746,1665,2024-12-23,4,3,3,3,No,374.0
5745,1665,2025-12-22,4,3,2,3,No,374.0
5756,1666,2020-12-17,4,3,4,4,No,141.0
5755,1666,2021-12-21,4,2,3,4,No,141.0
5754,1666,2022-12-15,3,4,2,2,No,141.0
5753,1666,2023-12-18,3,3,4,3,No,141.0
5752,1666,2024-12-31,3,2,4,2,No,141.0
5751,1666,2025-12-20,4,3,3,3,No,141.0
5762,1667,2020-08-19,3,4,4,4,Yes,1070.0
5761,1667,2021-08-19,4,3,3,3,No,1070.0
5760,1667,2022-08-20,4,4,4,4,Yes,1070.0
5759,1667,2023-08-09,4,4,3,3,Yes,1070.0
5758,1667,2024-08-10,3,4,3,3,Yes,1070.0
5757,1667,2025-08-17,4,4,4,4,Yes,1070.0
5768,1668,2020-12-12,3,3,4,3,No,447.0
5767,1668,2021-12-25,3,4,4,3,No,447.0
5766,1668,2022-12-19,3,3,4,4,No,447.0
5765,1668,2023-12-26,3,4,4,4,No,447.0
5764,1668,2024-12-21,3,4,4,4,Yes,447.0
5763,1668,2025-12-17,3,4,4,4,No,447.0
5774,1669,2020-12-19,3,3,1,2,Yes,174.0
5773,1669,2021-12-28,3,2,2,2,Yes,174.0
5772,1669,2022-12-27,3,3,1,1,No,174.0
5771,1669,2023-12-15,3,1,1,2,No,174.0
5770,1669,2024-12-14,3,2,1,1,Yes,174.0
5769,1669,2025-12-12,3,2,1,2,Yes,174.0
5780,1670,2020-12-13,3,3,4,4,No,1050.0
5779,1670,2021-12-16,3,4,4,4,No,1050.0
5778,1670,2022-12-19,3,4,3,2,Yes,1050.0
5777,1670,2023-12-21,3,4,4,2,No,1050.0
5776,1670,2024-12-27,3,3,4,3,No,1050.0
5775,1670,2025-12-14,3,4,4,3,No,1050.0
5786,1671,2020-12-30,3,2,4,1,No,1789.0
5785,1671,2021-12-25,3,3,4,3,Yes,1789.0
5784,1671,2022-12-25,3,2,4,1,Yes,1789.0
5783,1671,2023-12-25,3,3,4,3,No,1789.0
5782,1671,2024-12-12,3,1,4,1,No,1789.0
5781,1671,2025-12-25,3,2,4,2,No,1789.0
5792,1673,2020-12-18,3,3,2,2,No,1319.0
5791,1673,2021-12-21,3,4,1,3,No,1319.0
5790,1673,2022-12-22,3,4,2,3,No,1319.0
5789,1673,2023-12-27,3,4,2,3,No,1319.0
5788,1673,2024-12-19,3,4,1,2,No,1319.0
5787,1673,2025-12-25,3,4,1,3,No,1319.0
5795,1674,2023-12-26,3,2,3,2,Yes,58.0
5794,1674,2024-12-24,3,1,4,3,Yes,58.0
5793,1674,2025-12-26,3,1,4,2,Yes,58.0
5800,1675,2021-12-25,4,2,3,4,No,1128.0
5799,1675,2022-12-21,3,1,4,4,Yes,1128.0
5798,1675,2023-12-14,4,3,4,2,No,1128.0
5797,1675,2024-12-17,4,1,3,3,No,1128.0
5796,1675,2025-12-20,4,2,4,3,No,1128.0
5803,1676,2023-12-12,3,1,3,3,No,787.0
5802,1676,2024-12-27,3,2,3,4,Yes,787.0
5801,1676,2025-12-18,3,2,2,3,No,787.0
5809,1677,2020-12-15,3,4,2,4,Yes,787.0
5808,1677,2021-12-22,3,3,2,4,No,787.0
5807,1677,2022-12-16,3,3,4,3,No,787.0
5806,1677,2024-01-01,3,2,3,4,No,787.0
5805,1677,2024-12-18,3,4,2,3,No,787.0
5804,1677,2025-12-19,3,3,3,3,No,787.0
5812,1678,2024-01-01,3,2,4,3,No,1716.0
5811,1678,2024-12-11,3,2,4,2,No,1716.0
5810,1678,2025-12-12,3,3,4,3,Yes,1716.0
5815,1680,2023-12-27,3,1,4,3,No,302.0
5814,1680,2024-12-23,3,2,4,3,No,302.0
5813,1680,2025-12-12,3,1,4,3,No,302.0
5821,1681,2020-12-14,3,4,3,3,Yes,1050.0
5820,1681,2021-12-15,4,4,3,4,No,1050.0
5819,1681,2022-12-13,4,4,3,2,Yes,1050.0
5818,1681,2023-12-29,4,4,3,3,No,1050.0
5817,1681,2024-12-26,3,3,4,3,No,1050.0
5816,1681,2025-12-14,4,4,3,3,Yes,1050.0
5825,1682,2022-12-15,3,4,1,3,No,119.0
5824,1682,2023-12-30,3,2,1,1,No,119.0
5823,1682,2024-12-21,3,4,1,2,No,119.0
5822,1682,2025-12-25,3,3,1,2,No,119.0
5828,1683,2023-12-17,3,3,3,2,No,1098.0
5827,1683,2024-12-28,3,4,4,2,Yes,1098.0
5826,1683,2025-12-28,3,4,3,3,Yes,1098.0
5834,1684,2020-11-03,3,3,3,3,Yes,468.0
5833,1684,2021-11-08,3,4,4,3,Yes,468.0
5832,1684,2022-11-01,3,2,3,3,Yes,468.0
5831,1684,2023-11-09,3,2,4,4,Yes,468.0
5830,1684,2024-11-06,3,3,3,4,Yes,468.0
5829,1684,2025-11-09,3,3,4,3,Yes,468.0
5835,1687,2025-12-24,3,3,4,2,No,1128.0
5840,1689,2021-12-29,3,4,2,4,No,1606.0
5839,1689,2022-12-19,3,4,1,4,Yes,1606.0
5838,1689,2023-12-21,3,3,2,2,No,1606.0
5837,1689,2024-12-23,3,3,2,2,No,1606.0
5836,1689,2025-12-19,3,4,2,3,No,1606.0
5846,1691,2019-07-17,3,2,4,2,Yes,118.0
5845,1691,2020-07-06,3,3,4,2,Yes,118.0
5844,1691,2021-07-11,3,3,3,2,Yes,118.0
5843,1691,2022-07-20,3,4,3,2,Yes,118.0
5842,1691,2023-07-08,3,3,4,2,Yes,118.0
5841,1691,2024-07-09,3,3,4,3,Yes,118.0
5848,1692,2023-05-29,3,3,4,3,No,815.0
5847,1692,2024-05-30,3,2,4,3,No,815.0
5854,1693,2020-12-15,3,3,4,3,No,843.0
5853,1693,2021-12-28,4,3,4,2,No,843.0
5852,1693,2022-12-16,3,3,4,2,No,843.0
5851,1693,2023-12-26,3,4,4,2,Yes,843.0
5850,1693,2024-12-26,4,4,4,3,Yes,843.0
5849,1693,2025-12-27,4,4,4,3,No,843.0
5859,1694,2021-12-25,3,2,1,4,No,1255.0
5858,1694,2022-12-29,3,3,2,3,No,1255.0
5857,1694,2023-12-25,3,3,1,2,No,1255.0
5856,1694,2024-12-15,3,3,2,3,No,1255.0
5855,1694,2025-12-20,3,2,1,3,No,1255.0
5865,1696,2020-12-12,3,3,2,3,No,1069.0
5864,1696,2021-12-19,3,4,2,4,No,1069.0
5863,1696,2022-12-27,3,4,1,4,No,1069.0
5862,1696,2023-12-13,3,4,1,4,Yes,1069.0
5861,1696,2024-12-30,3,4,3,4,Yes,1069.0
5860,1696,2025-12-26,3,4,2,4,No,1069.0
5867,1697,2024-12-28,4,3,4,4,Yes,258.0
5866,1697,2025-12-23,4,4,3,4,No,258.0
5873,1698,2020-12-24,3,2,2,4,No,901.0
5872,1698,2021-12-20,3,3,1,4,No,901.0
5871,1698,2022-12-21,3,2,2,3,Yes,901.0
5870,1698,2023-12-30,3,3,2,2,Yes,901.0
5869,1698,2024-12-24,3,2,3,2,No,901.0
5868,1698,2025-12-12,3,2,2,3,No,901.0
5879,1700,2020-12-19,3,4,2,1,No,81.0
